varID,var5_6a,var5_6,var5_7,var5_8,var5_9,var5_10,var5_10a,var5_11,var5_12,var5_13,var5_14,var5_15,var5_16,var5_17,var5_18,var5_19,var5_20,var5_21
3401020202,,.,.,.,.,,,,,,.,,,,.,,.,.
3401020203,a1,10,10,3,10,3,,1,500,是,20,5000,否,,.,,.,.
3401020203,a21,10,10,3,10,3,,1,500,是,30,5000,否,,.,,.,.
3401020204,a1,154,4,8,100,3,,1,450,否,0,,是,2,20,否,.,.
3401020204,a21,154,4,8,100,3,,1,450,否,0,,否,,.,,.,.
3401020205,,.,.,.,.,,,,,,.,,,,.,,.,.
3401020206,a2,2.8,2.8,2,2.8,3,,0.25,500,否,0,350,否,,.,,.,.
3401020206,a1,2.8,2.8,2,2.8,3,,0.25,500,否,0,300,否,,.,,.,.
3401020207,a1,9,9,3,9,3,,2.5,500,否,0,4500,否,,.,,.,.
3401020207,a21,9,9,3,9,3,,2.5,450,否,0,4050,否,,.,,.,.
3401020208,,.,.,.,.,,,,,,.,,,,.,,.,.
3401020209,a1,10,10,2,10,2,,0.5,550,否,0,5500,是,7,10,是,350,10
3401020209,a13,3,3,2,10,2,,0.5,100,否,0,300,是,7,10,是,350,10
3401020209,a2,7,7,2,10,2,,0.5,450,否,0,31501,是,7,10,否,.,.
3401020210,,.,.,.,.,,,,,,.,,,,.,,.,.
3401020211,,.,.,.,.,,,,,,.,,,,.,,.,.
3401020212,a1,10,10,3,10,4,,0.1,1000,否,0,3000,否,,.,,.,.
3401020212,a21,10,10,3,10,4,,0.1,1000,否,0,3000,否,,.,,.,.
3401020101,a1,70,3,20,160,5,红土,1,500,否,0,35000,是,10,70,否,.,.
3401020101,a2,70,3,20,160,5,红土,1,500,否,0,35000,是,10,70,否,.,.
3401020102,a1,4,4,2,4,3,,0.5,600,否,0,2400,是,4,4,否,.,.
3401020102,a2,4,4,2,4,3,,0.5,650,否,0,2600,是,4,4,否,.,.
3401020103,a1,500,13,100,420,3,,1,500,否,0,250000,是,1.2,500,否,.,.
3401020103,a21,500,13,100,420,3,,1,400,否,0,200000,是,1.2,500,否,.,.
3401020104,a2,800,17,2,800,3,,1.5,500,否,0,400000,是,10,800,否,.,.
3401020104,a1,800,17,2,800,3,,1.5,500,否,0,280000,是,10,800,是,24000,70
3401020104,a11,200,0,1,200,3,,1.5,4500,是,25,4000,是,10,200,否,.,.
3401020104,,.,.,.,.,,,,,,.,,,,.,,.,.
3401020105,a2,6,6,2,6,3,,1,500,否,0,3000,是,50,6,是,420,70
3401020105,a1,6,6,2,6,3,,1,500,否,0,3000,是,50,6,是,420,70
3401020106,a1,10,10,3,10,3,,1,250,是,15,2500,否,,.,,.,.
3401020106,a2,10,10,3,10,3,,1,400,是,20,4000,否,,.,,.,.
3401020107,a1,22,9,8,15.8,3,,0.5,500,否,0,11000,是,10,22,否,.,.
3401020107,a21,22,9,8,15.8,3,,0.5,400,否,0,8800,是,10,22,否,.,.
3401020108,,.,.,.,.,,,,,,.,,,,.,,.,.
3401020109,a1,3.6,3.6,1,3.6,2,,0.5,500,否,0,1800,否,,.,,.,.
3401020109,a2,3.6,3.6,1,3.6,2,,0.5,500,否,0,1800,否,,.,,.,.
3401020110,,.,.,.,.,,,,,,.,,,,.,,.,.
3401020111,,.,.,.,.,,,,,,.,,,,.,,.,.
3401020112,,.,.,.,.,,,,,,.,,,,.,,.,.
3401030201,a1,11,4,3,11,5,淤土,2,400,否,0,800,是,6.77,11,否,.,.
3401030201,a2,11,4,3,11,5,淤土,2,500,否,0,1000,是,6.77,11,否,.,.
3401030202,,.,.,.,.,,,,,,.,,,,.,,.,.
3401030203,a1,18,10,8,14.2,3,,1,500,否,0,9000,否,,.,否,.,.
3401030203,a21,18,10,8,14.2,3,,1,500,否,0,9000,否,,.,否,.,.
3401030204,a1,8.8,8.8,2,8.8,5,青土,0.5,400,否,0,3520,是,6.77,8.8,是,100,15
3401030204,a2,8.8,8.8,2,8.8,2,,0.5,450,是,20,3960,是,6.77,8.8,是,100,15
3401030205,a1,9,9,3,7,"3,5",,1,550,是,0,4950,是,6.8,9,否,.,.
3401030205,a2,9,9,3,7,"3,5",,1,550,是,0,4950,是,6.8,9,否,.,.
3401030206,a1,33,12,15,11,2,,1,600,否,0,19800,是,7,33,是,190,.
3401030206,a2,27,12,9,11,2,,1,400,否,0,10800,是,7,27,是,210,.
3401030206,b2,3,0,2,2,2,,1,200,否,0,600,是,0,0,否,.,.
3401030207,,.,.,.,.,,,,,,.,,,,.,,.,.
3401030208,a1,3,3,2,3,1,,1,650,否,0,1950,是,10,3,否,.,.
3401030208,a21,3,3,2,3,1,,1,650,否,0,1950,是,10,3,否,.,.
3401030209,a2、玉米,4,4,2,4,4,,0.5,500,否,0,2000,否,,.,,.,.
3401030209,a1、小麦,4,4,2,4,4,,0.5,500,否,0,2000,否,,.,,.,.
3401030210,a1,11,11,8,5.34,3,,0.5,600,否,0,6600,是,20,11,,.,.
3401030210,a21,11,11,8,5.34,3,,0.5,600,否,0,6600,是,20,11,,.,.
3401030211,a1,6.3,6.3,4,5.4,2,,0.3,550,否,0,,是,6.7,6.3,,.,.
3401030211,a21,6.3,6.3,4,5.4,2,,0.3,500,否,0,,是,6.7,6.3,,.,.
3401030212,a1,3,3,2,3,2,,1,500,是,.,1500,是,6.67,3,是,100,9999
3401030212,a21,3,3,2,3,2,,1,450,否,0,1350,否,,.,,.,.
3401030213,a1,10.2,10.2,1,5.2,2,,0.5,500,否,0,5100,是,6.67,10.2,否,.,.
3401030213,a21,10.2,10.2,1,5.2,2,,0.5,500,是,30,5100,是,6.67,10.2,否,.,.
3401030101,a1,14,4,5,10,2,,0.5,500,否,0,7500,是,5.5,4,9999.0,.,.
3401030101,a21,12,4,4,10,2,,0.5,600,否,0,7500,是,5.5,4,9999.0,.,.
3401030101,a13,2,0,1,2,2,,0.5,35,否,0,35,是,5.5,0,9999.0,.,.
3401030102,,.,.,.,.,,,,,,.,,,,.,,.,.
3401030103,a1,12,12,4,12,2,,0.5,450,否,0,5400,否,,.,,.,.
3401030103,a2,8,8,3,8,2,,0.5,400,否,0,3200,否,,.,,.,.
3401030103,a13,4,4,1,.,2,,,100,否,0,400,否,,.,,.,.
3401030104,a1,9.5,9.5,4,9,1,,0.5,500,否,0,4750,是,5,9.5,否,.,.
3401030104,a13,9.5,9.5,4,9,1,,0.5,120,否,0,1140,是,5,9.5,否,.,.
3401030105,a1,10,10,2,10,2,,0.7,400,是,25,4000,是,1.5,10,是,200,1
3401030105,a21,10,10,2,10,2,,0.7,500,否,0,5000,是,1.5,10,否,.,.
3401030106,a1,90.9,10.9,3,90.9,2,,0.25,600,否,0,54540,是,3.03,.,是,1100,100
3401030106,a21,90.9,10.9,3,90.9,2,,0.25,500,否,0,45450,是,3.33,.,是,500,100
3401030106,a11,5,5,1,5,2,,0.1,1500,否,0,7500,否,,.,,.,.
3401030106,b2,5,5,1,5,2,,0.1,200,否,0,1000,否,,.,,.,.
3401030107,a1,80,20,10,26,2,,1,400,否,0,32000,是,10,20,是,79.27,1
3401030107,a2,80,20,10,26,2,,1,450,否,0,36000,是,10,20,是,.,1
3401030108,a1,21,21,7,12,2,,1.5,360,是,20,7560,是,10,21,否,.,.
3401030108,a2,21,21,7,12,2,,1.5,500,是,20,10500,是,10,21,否,.,.
3401030109,a1,82,2,20,20,2,,0.5,450,是,10,36900,否,,.,,.,.
3401030109,a2,82,2,20,20,2,,0.5,500,是,20,41000,,,.,,.,.
3401030110,a1,322,5,3,322,2,,3.5,400,否,0,128800,是,10,322,否,.,.
3401030110,a21,184,0,2,184,2,,3.5,400,否,0,73600,是,10,184,否,.,.
3401030110,a13,136,5,1,136,2,,3.5,100,否,0,13600,是,10,136,否,.,.
3401030111,,.,.,.,.,,,,,,.,,,,.,,.,.
3401030112,a1,13,13,4,12,2,,0.5,500,否,0,6500,是,10,13,否,.,.
3401030112,a21,12,12,3,12,2,,0.5,600,否,0,7200,是,10,12,否,.,.
3403030201,a1,10.08,10.08,8,6.3,3,,1,40,否,0,400,是,4.1,10.08,是,82,10
3403030201,a32,10.08,10.08,8,6.3,3,,1,45,否,0,450,是,4.1,10.08,是,82,10
3403030202,a1,10.93,10.93,8,6.88,1,,1,800,否,0,8744,是,8.11,10.93,否,.,.
3403030202,a32,10.93,10.93,8,6.88,1,,1,1000,否,0,9460,是,8.11,10.93,否,.,.
3403030203,a32,1.73,1.73,1,.,1,,0.3,500,否,0,865,是,8,1.73,否,.,.
3403030203,a1,.87,.87,1,.,1,,0.3,400,否,0,348,是,8,.87,否,.,.
3403030204,a1,8.49,8.49,6,3.92,1,,1,400,否,0,3396,是,8.17,8.49,否,.,.
3403030204,a32,8.49,8.49,6,3.92,1,,1,500,否,0,4245,是,8.17,8.49,否,.,.
3403030205,a33,7,6,3,7,1,,0.7,400,否,0,2800,是,8,7,否,.,.
3403030205,a1,7,6,3,7,1,,0.7,400,否,0,2800,是,8,7,否,.,.
3403030206,a32、水稻,8.24,8.24,3,5.24,1,,0.8,400,否,0,2096,否,,.,,.,.
3403030206,a1、小麦,8.24,8.24,3,5.24,1,,0.8,300,否,0,1572,否,,.,,.,.
3403030207,a1,9.99,8.29,7,6.8,2,,0.8,375,否,0,3746,是,8.3,9.99,否,.,.
3403030207,a3,9.99,8.29,7,6.8,2,,0.8,450,否,0,4496,是,8.3,9.99,否,.,.
3403030208,a1,10.54,10.54,9,5.67,3,,0.5,450,是,33,4743,是,9999,10.54,否,.,.
3403030208,a32,10.54,10.54,9,5.67,3,,0.5,500,是,30,5270,是,9999,10.54,否,.,.
3403030209,,.,.,.,.,,,,,,.,,,,.,,.,.
3403030210,a1,17.81,8.38,11,8.49,1,,0.283,350,否,0,6233,是,8.17,17.81,否,.,.
3403030210,a3,18.56,9.13,13,8.49,1,,0.283,425,否,0,7888,是,8.17,18.56,否,.,.
3403030210,b5,.75,.75,2,.75,1,,,100,否,0,75,是,8.17,.75,否,.,.
3403030211,a3,2,2,1,.,3,,,500,否,0,1000,是,8.2,2,否,.,.
3403030211,a1,2,2,1,.,3,,,400,否,0,800,是,8.2,2,否,.,.
3403030212,a1,4.7,4.7,4,3,3,,0.25,150,是,9999,700,是,6.5,4.7,否,.,.
3403030212,a32,4.7,4.7,4,3,3,,0.25,170,是,9999,800,是,6.5,4.7,否,.,.
3403030101,a1,9.54,9.54,6,7.17,3,,0.5,400,是,40,4000,是,20,9.54,否,.,.
3403030101,a32,9.54,9.54,6,7.17,3,,0.5,600,否,0,6000,是,20,9.54,否,.,.
3403030102,a3,11.68,11.68,7,6.44,2,,1,400,否,0,4672,是,13.09,11.68,否,.,.
3403030102,a1,11.68,11.68,7,6.44,2,,1,100,否,0,4088,是,13.09,11.68,否,.,.
3403030103,a1,7.5,7.5,3,7.5,1,,0.8,400,否,0,3000,是,10,7.5,否,.,.
3403030103,a32,7.5,7.5,3,7.5,1,,0.8,450,否,0,3375,是,10,7.5,否,.,.
3403030104,a1,7.66,7.66,5,5.68,2,,0.55,300,是,12.5,2298,是,28,7.66,是,9999,9999
3403030104,a3,7.66,7.66,5,5.68,2,,0.55,350,否,0,2681,是,28,7.66,是,9999,9999
3403030104,a21,3.08,3.08,3,3.83,2,,0.717,9999,否,0,9999,是,28,3.83,是,9999,9999
3403030104,b5,.75,.75,1,.75,2,,,40,否,0,30,是,28,.75,是,9999,9999
3403030104,b2,2.33,2.33,2,2.33,2,,,100,否,0,233,是,28,2.33,是,9999,9999
3403030105,a32,13,13,7,8,3,,0.5,450,否,0,5850,是,15,13,否,.,.
3403030105,a1,13,13,7,8,3,,0.5,250,否,0,3250,是,15,13,否,.,.
3403030106,a1,9.03,9.03,5,6.98,3,,0.5,300,是,14,2709,否,,.,,.,.
3403030106,a32,9.03,9.03,5,6.98,3,,0.5,450,是,5,4063.5,否,,.,,.,.
3403030107,a32、水稻,8.06,8.06,3,8.06,2,,0.5,450,是,20,3627,是,8,8.06,9999.0,9999,50
3403030107,a1、小麦,8.06,8.06,3,8.06,2,,0.5,400,是,20,3224,是,8,8.06,9999.0,9999,50
3403030108,a32,11,9,6,7,2,,1.5,350,否,0,3850,是,33,11,否,.,.
3403030108,a1,12,10,7,7,2,,1.5,300,是,25,3600,是,33,12,否,.,.
3403030108,a2,1,1,1,1,2,,0.3,250,否,0,250,是,33,1,否,.,.
3403030109,a1,13.09,13.09,6,8.2,3,,0.5,350,是,13,5000,是,15,13.09,是,400,31
3403030109,a3,12.09,12.09,4,8.2,3,,0.5,450,否,0,5000,否,,.,否,.,.
3403030109,a2,1,1,2,.99,2,,0.5,350,是,10,400,否,,.,否,.,.
3403030110,a1,24,7,8,9,3,,1,350,是,5,5000,是,50,20,否,.,.
3403030110,a33,20,5,7,10,3,,1,450,是,2,5000,否,,.,,.,.
3403030110,b2,4,0,2,3.5,"2,3",,1,350,是,50,100,否,,.,,.,.
3403030110,a13,1,1,1,1,3,,0.5,75,是,90,100,否,,.,,.,.
3403030111,a1,10.17,10.17,6,8.26,1,,0.25,400,是,10,4068,是,9999,10.17,是,400,50
3403030111,a32,10.17,10.17,6,8.26,1,,0.25,400,是,10,4068,是,9999,10.17,是,400,50
3403030112,a15,.76,.76,1,.76,1,,,150,否,0,114,是,9999,.76,否,.,.
3403030112,a32,8.21,8.21,4,7.21,1,,1,500,否,0,4105,是,9999,8.21,否,.,.
3403030112,a2,1,1,1,1,1,,,400,否,0,400,是,9999,1,否,.,.
3403020201,a1,43.12,27.12,9,32.58,3,,1,450,否,0,19404,是,8.1,43.12,是,259,.
3403020201,a3,43.12,27.12,9,32.58,3,,1,500,否,0,21560,是,8.1,43.12,是,345,.
3403020202,a3,4.63,4.63,3,4.63,3,,0.5,450,否,0,2083.5,是,9999,4.63,否,.,.
3403020202,a1,4.63,4.63,3,4.63,3,,0.5,400,否,0,1852,是,9999,4.63,否,.,.
3403020203,a1,11.8,11.8,9,7.22,3,,1,450,否,0,5300,是,8.2,11.8,是,180,10
3403020203,a32,11.8,11.8,9,7.22,3,,1,500,否,0,5300,是,8.2,11.8,是,180,10
3403020204,,.,.,.,.,,,,,,.,,,,.,,.,.
3403020205,,.,.,.,.,,,,,,.,,,,.,,.,.
3403020206,a32,12.41,12.41,4,11.56,3,,0.5,450,否,0,5584.2,是,8.5,12.41,否,.,.
3403020206,a1,12.41,12.41,4,11.56,3,,0.5,400,否,0,4964,是,8.5,12.41,否,.,.
3403020207,a1,17.02,17.02,10,9.18,2,,0.8,400,否,0,6808,是,7,17.02,,.,.
3403020207,a32,17.02,17.02,10,9.18,2,,0.8,450,否,0,7659,是,7,17.02,,.,.
3403020208,a32,10.87,10.87,9,5.55,3,,1,450,是,20,4891.5,是,3.5,10.87,是,100,50
3403020208,a1,10.87,10.87,9,5.55,3,,1,400,是,20,4348,是,3.5,10.87,是,100,50
3403020209,a32,9.81,7.81,7,5.83,3,,2,450,否,0,4400,是,8,9.81,否,.,.
3403020209,a1,9.81,7.81,7,5.83,3,,2,400,否,0,3500,是,8,9.81,否,.,.
3403020210,a1,20,8.9,10,13,2,,1,450,否,0,5000,是,5,20,否,.,.
3403020210,a31,20,8.9,10,13,2,,1,500,否,0,5500,是,5,20,否,.,.
3403020211,a32,14.5,14.5,7,9.9,2,,0.5,550,否,0,7975,是,8.2,14.5,否,.,.
3403020211,a1,14.5,14.5,7,9.9,2,,0.5,500,否,0,7250,是,8.2,14.5,否,.,.
3403020212,a1,9.45,9.45,6,8.06,,,1,500,否,0,4725,是,9999,9.45,否,.,.
3403020212,a32,9.45,9.45,6,8.06,,,1,500,否,0,4725,是,9999,9.45,否,.,.
3403020101,a32,42,6,21,11.8,1,,1,500,否,0,21000,是,8.2,42,否,.,.
3403020101,a1,42,6,21,11.8,1,,1,400,否,0,16800,是,8.2,42,否,.,.
3403020102,a33,11.58,11.58,6,10.17,"3,4",,0.25,400,否,0,4632,否,,.,,.,.
3403020102,a1,11.58,11.58,6,10.17,"3,4",,0.25,350,否,0,4053,否,,.,,.,.
3403020103,a3,14.87,14.87,12,5.16,3,,1,500,否,0,7435,是,9999,14.87,是,9999,9999
3403020103,a1,14.87,14.87,12,5.16,3,,1,350,否,0,5204.5,是,9999,14.87,是,9999,9999
3403020104,,.,.,.,.,,,,,,.,,,,.,,.,.
3403020105,a1,15.19,15.19,9,9.21,2,,0.216,400,否,0,6076,是,8.5,15.19,否,.,.
3403020105,a3,15.19,15.19,9,9.21,2,,0.216,450,否,0,6835.5,是,8.5,15.19,否,.,.
3403020106,a1,10.69,10.69,9,5.4,2,,1,400,否,0,4276,是,8,10.69,否,.,.
3403020106,a32,10.69,10.69,9,5.4,2,,1,500,否,0,5345,是,8,10.69,否,.,.
3403020107,a32,16,16,8,8.3,1,,1,500,否,0,4000,否,,.,否,.,.
3403020107,a1,16,16,8,8.3,1,,1,400,否,0,3200,否,,.,否,.,.
3403020108,a32,13.93,13.93,10,9,1,,0.3,500,否,0,7000,是,6,13.93,是,100,10
3403020108,a1,13.93,13.93,10,9,1,,0.3,400,否,0,5600,是,6,13.93,是,100,10
3403020109,a1,23.62,17.62,18,8.92,3,,0.5,450,是,17,10629,否,,.,,.,.
3403020109,a32,23.62,17.62,18,8.92,3,,0.5,500,是,10,11810,否,,.,,.,.
3403020110,,.,.,.,.,,,,,,.,,,,.,,.,.
3403020111,a32,12.31,12.31,12,5.32,2,,1.5,400,否,0,4924,否,,.,,.,.
3403020111,a1,12.31,12.31,12,5.32,2,,1.5,300,否,0,3693,否,,.,,.,.
3403020112,a1,10.27,10.27,6,7.68,1,,1,500,否,0,5135,是,8.2,10.27,否,.,.
3403020112,a32,10.27,10.27,6,7.68,1,,1,600,否,0,6162,是,8.2,10.27,否,.,.
3403010201,,.,.,.,.,,,,,,.,,,,.,,.,.
3403010202,,.,.,.,.,,,,,,.,,,,.,,.,.
3403010203,,.,.,.,.,,,,,,.,,,,.,,.,.
3403010204,,.,.,.,.,,,,,,.,,,,.,,.,.
3403010205,,.,.,.,.,,,,,,.,,,,.,,.,.
3403010206,a22、油菜,.5,0,1,.5,3,,15,300,否,0,150,否,,.,,.,.
3403010207,,.,.,.,.,,,,,,.,,,,.,,.,.
3403010208,,.,.,.,.,,,,,,.,,,,.,,.,.
3403010209,,.,.,.,.,,,,,,.,,,,.,,.,.
3403010210,b5,2.45,2.45,1,2.45,2,,6,100,否,0,245,否,,.,,.,.
3403010210,a13,2.45,2.45,1,2.45,2,,6,100,否,0,245,否,,.,,.,.
3403010211,b5,9999,9999,9999,9999,9999,,2,9999,9999.0,9999,9999,9999.0,9999,9999,9999.0,9999,9999
3403010211,a13,9999,9999,9999,9999,9999,,2,9999,9999.0,9999,9999,9999.0,9999,9999,9999.0,9999,9999
3403010212,b5,1,1,2,1,2,,7.5,100,否,0,100,否,,.,,.,.
3403010212,a13,1,1,2,1,2,,7.5,100,否,0,100,否,,.,,.,.
3403010101,,.,.,.,.,,,,,,.,,,,.,,.,.
3403010102,a3,8.07,8.07,6,4.45,3,,0.5,500,否,0,4035,否,,.,,.,.
3403010102,a1,8.07,8.07,6,4.45,3,,0.5,400,否,0,3228,否,,.,,.,.
3403010103,a32,1.5,1.5,2,1.5,3,,0.35,550,否,0,825,否,,.,,.,.
3403010103,a1,1.5,1.5,2,1.5,3,,0.35,350,否,0,525,否,,.,,.,.
3403010104,a1,10.25,8.45,7,8.37,3,,0.25,350,否,0,3587.5,是,11.5,8.45,是,9999,9999
3403010104,a3,10.25,8.45,7,8.37,3,,0.25,500,否,0,5125,是,11.5,8.45,是,9999,9999
3403010105,a32,1.5,1.5,1,1,1,,0.1,750,否,0,1500,否,,.,,.,.
3403010106,a1,9,9,6,5.94,3,,0.75,350,否,0,3150,否,,.,,.,.
3403010107,a32,18.3,2.3,10,13.1,1,,1.5,600,是,14,10980,否,,.,,.,.
3403010107,a1,15,2.3,5,13.1,1,,1.5,350,否,0,5250,否,,.,,.,.
3403010107,b5,3.3,0,5,.6,1,,0.5,100,否,0,330,否,,.,,.,.
3403010108,a32,3.5,3.5,2,3.5,3,,0.5,600,是,30,2100,否,,.,,.,.
3403010108,a1,3.5,3.5,2,3.5,3,,0.5,400,是,30,1400,否,,.,,.,.
3403010109,a1,8.5,6,6,6,2,,0.5,350,否,0,2975,是,8.4,8.5,是,.,.
3403010109,a32,8.5,6,6,6,2,,0.5,600,否,0,5100,是,8.4,8.5,是,.,.
3403010110,a1,5.39,5.39,6,4.24,2,,0.5,325,否,0,1751.75,是,6,5.39,否,.,.
3403010110,a31,5.39,5.39,6,4.24,2,,0.5,500,是,10,2695,是,6,5.39,否,.,.
3403010111,a32,10.68,10.68,3,10.68,2,,0.5,500,否,0,5340,是,8,10.68,否,.,.
3403010111,a1,10.68,10.68,3,10.68,2,,0.5,300,否,0,3204,是,8,10.68,否,.,.
3403010112,a1,10,5.12,8,4.23,1,,1,500,否,0,5000,否,,.,,.,.
3403010112,a32,10,5.12,8,4.23,1,,1,600,否,0,6000,否,,.,,.,.
3402010201,,.,.,.,.,,,,,,.,,,,.,,.,.
3402010202,,.,.,.,.,,,,,,.,,,,.,,.,.
3402010203,,.,.,.,.,,,,,,.,,,,.,,.,.
3402010204,,.,.,.,.,,,,,,.,,,,.,,.,.
3402010205,,.,.,.,.,,,,,,.,,,,.,,.,.
3402010206,,.,.,.,.,,,,,,.,,,,.,,.,.
3402010207,,.,.,.,.,,,,,,.,,,,.,,.,.
3402010208,,.,.,.,.,,,,,,.,,,,.,,.,.
3402010209,,.,.,.,.,,,,,,.,,,,.,,.,.
3402010210,,.,.,.,.,,,,,,.,,,,.,,.,.
3402010211,,.,.,.,.,,,,,,.,,,,.,,.,.
3402010212,,.,.,.,.,,,,,,.,,,,.,,.,.
3402010101,,.,.,.,.,,,,,,.,,,,.,,.,.
3402010102,,.,.,.,.,,,,,,.,,,,.,,.,.
3402010103,,.,.,.,.,,,,,,.,,,,.,,.,.
3402010104,,.,.,.,.,,,,,,.,,,,.,,.,.
3402010105,,.,.,.,.,,,,,,.,,,,.,,.,.
3402010106,,.,.,.,.,,,,,,.,,,,.,,.,.
3402010107,,.,.,.,.,,,,,,.,,,,.,,.,.
3402010108,,.,.,.,.,,,,,,.,,,,.,,.,.
3402010109,,.,.,.,.,,,,,,.,,,,.,,.,.
3402010110,,.,.,.,.,,,,,,.,,,,.,,.,.
3402010111,,.,.,.,.,,,,,,.,,,,.,,.,.
3402010112,,.,.,.,.,,,,,,.,,,,.,,.,.
3402020201,,.,.,.,.,,,,,,.,,,,.,,.,.
3402020202,a32,17.2,17.2,10,10.2,2,,1,750,否,0,12900,是,5,.,否,.,.
3402020202,a1,17.2,17.2,10,10.2,2,,1,450,否,0,12900,是,4,.,否,.,.
3402020203,,.,.,.,.,,,,,,.,,,,.,,.,.
3402020204,a32,4.72,4.72,8,2.8,2,,1.3,600,否,0,2832,是,4.5,4.72,否,.,.
3402020204,a1,4.72,4.78,8,2.8,2,,1.3,350,否,0,1652,是,3,4.72,否,.,.
3402020205,a1,3,3,3,6,2,,0.15,350,否,0,1050,是,4.93,3,否,.,.
3402020205,a3,7,7,3,7,2,,0.15,650,否,0,4550,是,4.93,7,否,.,.
3402020205,c15,3,3,1,.,2,,0.15,200,否,0,600,是,4.93,3,否,.,.
3402020206,a3,21,21,15,7,2,,0,700,是,20,14700,是,5,21,是,630,22.56
3402020207,a3,5,5,3,5,2,,0,650,否,0,3250,是,5,5,否,.,.
3402020208,a32,2.05,2.05,1,2.05,2,,0.5,550,否,0,2200,否,,.,,.,.
3402020209,a1,6,6,3,6,2,,0.5,400,是,5,2280,是,5,6,是,0,0
3402020209,a32,12,12,6,7,2,,0.5,600,是,5,6840,是,5,12,是,0,0
3402020210,a3,3.67,3.67,2,3.67,2,,0.5,750,否,0,2752.5,是,3,11.01,否,.,.
3402020210,a1,3.67,3.67,2,3.67,2,,0.5,400,否,0,1468,是,3,11.01,否,.,.
3402020211,a31,70.89,10.89,29,7,2,,1,750,否,0,53250,是,100,70.89,,.,.
3402020211,a1,70.89,10.89,29,7,2,,1,350,否,0,24850,是,100,70.89,,.,.
3402020212,a1,1.5,1.5,2,1.5,2,,0.15,400,否,0,600,否,,.,,.,.
3402020212,b4,1,1,1,1,2,,0.1,50,否,0,50,否,,.,,.,.
3402020212,b2,.5,.5,1,1,2,,0.1,150,否,0,75,否,,.,,.,.
3402020101,a31,5.06,5.06,3,5.06,2,,0.25,600,否,0,3000,否,,.,,.,.
3402020101,a1,5.06,5.06,3,5.06,2,,0.25,200,否,0,1000,否,,.,,.,.
3402020102,,.,.,.,.,,,,,,.,,,,.,,.,.
3402020103,a1,1.5,1.5,1,1.5,2,,0.5,320,是,20,480,是,5,1.5,否,.,.
3402020103,a32,2.78,2.78,2,2.78,2,,0.5,400,是,20,1112,是,5,2.78,否,.,.
3402020104,,.,.,.,.,,,,,,.,,,,.,,.,.
3402020105,a32,6,6,3,6,2,,1,600,否,0,3600,是,5,6,否,.,.
3402020105,a1,6,6,3,6,2,,1,350,否,0,2100,是,5,6,否,.,.
3402020106,,.,.,.,.,,,,,,.,,,,.,,.,.
3402020107,,.,.,.,.,,,,,,.,,,,.,,.,.
3402020108,a3,1.3,1.3,1,1.3,2,,0.1,600,否,0,780,否,,.,,.,.
3402020109,a32,51,4.54,10,8,2,,0.5,550,是,0,28050,是,5,51,否,.,.
3402020109,a1,51,4.54,10,8,2,,0.5,300,是,0,15300,是,5,51,否,.,.
3402020110,a32,4,4,4,3.7,2,,1.5,600,否,0,2400,是,5,4,,.,.
3402020110,a1,4,4,4,3.7,2,,1.5,300,是,100,1200,是,5,4,是,.,5
3402020111,a32,7,7,4,6.5,2,,0.5,500,否,0,3500,是,5,4,,.,.
3402020111,a1,6,6,3,6,2,,0.5,300,否,0,1800,否,,.,,.,.
3402020112,a1,7,7,4,5.5,2,,0.15,300,否,0,2100,是,5,4,否,.,.
3402020112,a32,7,7,4,5.5,2,,0.15,500,否,0,3500,是,5,4,否,.,.
3402030201,,.,.,.,.,,,,,,.,,,,.,,.,.
3402030202,,.,.,.,.,,,,,,.,,,,.,,.,.
3402030203,,.,.,.,.,,,,,,.,,,,.,,.,.
3402030204,a3,3,3,3,3,2,,0.5,600,是,.,1800,9999.0,,.,,.,.
3402030205,,.,.,.,.,,,,,,.,,,,.,,.,.
3402030206,a33,40,0,6,20,1,,0.5,250,否,0,,否,,.,,.,.
3402030207,,.,.,.,.,,,,,,.,,,,.,,.,.
3402030208,,.,.,.,.,,,,,,.,,,,.,,.,.
3402030209,,.,.,.,.,,,,,,.,,,,.,,.,.
3402030210,,.,.,.,.,,,,,,.,,,,.,,.,.
3402030211,a3,8,15,4,14,2,,2,600,否,0,4800,9999.0,,.,否,.,.
3402030212,b5,.3,.3,1,.3,1,,0.1,200,否,0,,是,5,.3,否,.,.
3402030212,a22、芋头,.3,.3,1,.3,1,,0.1,250,否,0,,是,5,.3,否,.,.
3402030101,a32,4.5,4.5,4,3,2,,1,600,否,0,3000,否,,.,,.,.
3402030102,,.,.,.,.,,,,,,.,,,,.,,.,.
3402030103,a1,.5,.5,2,.5,2,,1,200,是,50,100,否,,.,否,.,.
3402030103,a32,1,1,2,1,2,,1,250,是,50,250,否,,.,否,.,.
3402030104,a3,120,0,8,35,1,,1,550,否,0,66000,否,,.,,.,.
3402030104,c15,6,0,1,16,1,,1,200,否,0,1200,否,,.,,.,.
3402030104,c5,2,0,1,16,1,,1,500,否,0,1000,否,,.,,.,.
3402030104,c11,8,0,1,16,1,,1,500,否,0,4000,否,,.,,.,.
3402030105,a32,2,2,3,2,2,,0.2,700,否,0,,否,,.,,.,.
3402030106,,.,.,.,.,,,,,,.,,,,.,,.,.
3402030107,,.,.,.,.,,,,,,.,,,,.,,.,.
