varID,cluster,cluster_label,land_area,plot_num,tillage_mech_ratio,chem_fert_kg_per_mu,organic_fert_self,organic_fert_buy,irrigated_area_ratio,mobile_hours_per_day,internet_training,e_commerce,can_get_info_online,ag_insurance,bank_credit_user,applied_bank_loan,trade_credit,safe_drinking_water,garbage_sorting,garbage_central_treatment,sanitary_toilet,health_knowledge_learning,has_checkup,straw_utilized,pesticide_pack_safe,organic_fert_total,diet_control_score,var5_1,var17_32_1,var11_1,var11_2,var11_3,var11_4,member,CMI,GSPI,HLEI,Overall_new
2301030207,2,3,24.0,3.0,100.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,是,134972.0,,,,,1.0,0.3773848235844774,0.6573064021511371,0.5,0.5115637419118715
2301030208,2,3,133.0,8.0,100.0,50.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,是,73561.0,,,,,1.0,0.43304481926690064,0.6498121951731312,0.5,0.5276190048133439
2301030209,0,1,0.0,0.0,100.0,50.0,0.0,0.0,100.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,否,4721.0,,,,,0.0,0.46968118357991256,0.8164788618397978,0.5,0.5953866818065702
2301030210,2,3,33.2,3.0,100.0,50.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,否,12857.0,,,,,0.0,0.29431058823261197,0.6498121951731312,0.5,0.48137426113524767
2301030211,2,3,100.0,11.0,100.0,90.0,0.0,0.0,11.0,6.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,是,105523.0,,,,,1.0,0.6421619602095906,0.6348237812171192,0.5,0.5923285804755699
2301030212,2,3,270.3599999999997,23.0,100.0,50.0,0.0,0.0,100.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,是,139170.0,,,,,1.0,0.6174202958949782,0.8164788618397978,0.5,0.6446330525782586
2301040101,2,3,45.0,6.0,100.0,70.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,否,31125.0,,,,,0.0,0.36932294555450634,0.8089846548617917,0.75,0.642769200138766
2301040102,2,3,270.3599999999997,7.0,100.0,55.0,0.0,0.0,100.0,8.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,否,242605.0,,,,,0.0,0.79923847771316,0.6479386434286297,1.0,0.8157257070472633
2301040103,0,1,27.0,4.0,100.0,40.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,否,32573.0,,,,,0.0,0.37839537372797555,0.6535592986621341,0.5,0.5106515574633699
2301040104,2,3,120.0,8.0,100.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,是,137625.0,,,,,1.0,0.32828500750165546,0.6498121951731312,1.0,0.659365734224929
